what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.1.R34x_v20080818,org.eclipse.equinox.p2.ui.sdk,1249938035375
stopped,bundle,org.eclipse.equinox.p2.ui,1.0.1.R34x_v20080909,org.eclipse.equinox.p2.ui,1249938035375
stopped,bundle,org.eclipse.equinox.security.ui,1.0.0.v20080603-1810,org.eclipse.equinox.security.ui,1249938035375
stopped,bundle,org.eclipse.birt.report.designer.ui.editor.script,2.3.1.v20080905,org.eclipse.birt.report.designer.ui.editor.script,1249938035375
stopped,bundle,org.eclipse.birt.report.designer.ui.lib.explorer,2.3.1.v20080911,org.eclipse.birt.report.designer.ui.lib.explorer,1249938035375
stopped,bundle,org.eclipse.birt.report.designer.ui.lib,2.3.1.v20080905,org.eclipse.birt.report.designer.ui.lib,1249938035375
stopped,bundle,org.eclipse.birt.report.designer.ui.editors.schematic,2.3.1.v20080905,org.eclipse.birt.report.designer.ui.editors.schematic,1249938035375
stopped,bundle,org.eclipse.jpt.doc.user,1.0.201.v200809020200,org.eclipse.jpt.doc.user,1249938035375
stopped,bundle,org.eclipse.ui.cheatsheets,3.3.101.v20080702_34x,org.eclipse.ui.cheatsheets,1249938035375
stopped,bundle,org.eclipse.help.ui,3.3.101.M20080715_34x,org.eclipse.help.ui,1249938035375
stopped,bundle,org.eclipse.jsch.ui,1.1.100.I20080415,org.eclipse.jsch.ui,1249938035375
stopped,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1249938035375
stopped,bundle,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser,1249938035375
stopped,bundle,org.eclipse.rse.subsystems.files.ftp,2.1.0.v20080609,org.eclipse.rse.subsystems.files.ftp,1249938035375
stopped,bundle,org.python.pydev.jython,1.4.7.2843,org.python.pydev.jython,1249938035375
stopped,bundle,org.python.pydev.parser,1.4.7.2843,org.python.pydev.parser,1249938035375
stopped,bundle,org.python.pydev.core,1.4.7.2843,org.python.pydev.core,1249938035375
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.1.0.v200808260630,org.eclipse.datatools.sqltools.data.ui,1249938035375
stopped,bundle,org.eclipse.datatools.sqltools.tabledataeditor,1.0.0.v200808300730,org.eclipse.datatools.sqltools.tabledataeditor,1249938035375
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa,1.0.1.v200805310538,org.eclipse.datatools.enablement.sybase.asa,1249938035375
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.models,1.0.0.v200805152355,org.eclipse.datatools.enablement.sybase.asa.models,1249938035375
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase,1.0.1.v200807010411,org.eclipse.datatools.enablement.sybase.ase,1249938035375
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.models,1.0.1.v200805152355,org.eclipse.datatools.enablement.sybase.ase.models,1249938035375
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.0.0.v200808221518,org.eclipse.datatools.enablement.sybase.ui,1249938035375
stopped,bundle,org.eclipse.datatools.enablement.sybase,1.0.1.v200805310538,org.eclipse.datatools.enablement.sybase,1249938035375
